data_type,district_id,district_name,district_iso_code,state,state_iso_code,facility_type,facility_name,latitude,longitude,phone,address,specialization,degree,council,system_of_medicine,description
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kadechur (24X7) Primary Health Center,16.5176,77.3277,,,,,,,"OSM ID: 2585646406, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kadechura Health Sub Centre,16.5192069,77.3298057,,,,,,,"OSM ID: 2585646408, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kakkera Health Sub Centre,16.386,76.5902,,,,,,,"OSM ID: 2585646410, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Kakkera PHC,16.529734,76.505301,,585215,,,,,"OSM ID: 7205356338, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kakkera Primary Health Centre (24X7),16.3859,76.5903,,,,,,,"OSM ID: 2585646411, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kalabelagundi Health Sub Centre,16.6587,77.3129,,,,,,,"OSM ID: 2585646413, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kalladevan Halli Health Sub Centre,16.4854,76.5744,,,,,,,"OSM ID: 2585646415, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kalladevan Halli Primary Health Centre (24X7),16.4853,76.5745,,,,,,,"OSM ID: 2585646417, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kandakoor (24X7) Primary Health Center,16.7825475,77.3300617,,,,,,,"OSM ID: 2585646418, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kandakura Health Sub Centre,16.7824,77.33,,,,,,,"OSM ID: 2585646420, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kannalli Health Sub Centre,16.5559,76.5995,,,,,,,"OSM ID: 2585646424, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kanyakollur Health Sub Centre,16.6657,76.8919,,,,,,,"OSM ID: 2585646425, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Karadakala Health Sub Centre,16.6075,76.5834,,,,,,,"OSM ID: 2585646428, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kaulura (24X7) Primary Health Center,16.6668,77.1541,,,,,,,"OSM ID: 2585646429, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kembhavi A Health Sub Centre,16.649,76.5293,,,,,,,"OSM ID: 2585646431, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kembhavi B Health Sub Centre,16.6524,76.5352,,,,,,,"OSM ID: 2585646433, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kembhavi K (Rural) Health Sub Centre,16.6587,76.536,,,,,,,"OSM ID: 2585646435, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kembhavi Primary Health Centre (24X7),16.6495,76.5295,,,,,,,"OSM ID: 2585646436, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Khanapur Health Sub Centre,16.7119,77.0127,,,,,,,"OSM ID: 2585646438, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Killanakera Health Sub Centre,16.6396,77.2619,,,,,,,"OSM ID: 2585646440, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kodamanalli Health Sub Centre,16.7607,76.7707,,,,,,,"OSM ID: 2585646448, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kodekal Health Sub Centre,16.3545,76.4023,,,,,,,"OSM ID: 2585646450, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Kodekal PHC,16.3553216,76.4021228,,585237,,,,,"OSM ID: 2585646452, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kolihala Health Sub Centre,16.4911,76.4618,,,,,,,"OSM ID: 2585646454, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kollur (M) Health Sub Centre,16.5051,76.9126,,,,,,,"OSM ID: 2585646455, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kongandi-A Health Sub Centre,16.4591,77.2395,,,,,,,"OSM ID: 2585646457, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kongandi-B Health Sub Centre,16.5782,76.8492,,,,,,,"OSM ID: 2585646459, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Konkal (24X7) Primary Health Center,16.7386,77.3804,,,,,,,"OSM ID: 2585646461, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Konkal Health Sub Centre,16.5381839,77.0410273,,,,,,,"OSM ID: 2585646462, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Konkal Health Sub Centre,16.7386006,77.3806241,,,,,,,"OSM ID: 2585646464, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Konkal PHC,,,,585321,,,,,"OSM ID: 345165322, Type: way"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Konnalli Health Sub Centre,16.5843,77.1176,,,,,,,"OSM ID: 2585646466, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Kotagera (24X7) Primary Health Center,16.8979897,77.2404478,,585214,,,,,"OSM ID: 2585646468, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Kotagera PHC,16.8968469,77.2409855,,,,,,,"OSM ID: 8188036474, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kotgera Health Sub Centre,16.8958,77.2418,,,,,,,"OSM ID: 2585646469, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kowlura Health Sub Centre,16.6679,77.1492,,,,,,,"OSM ID: 2585646471, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kumbarpet Health Sub Centre,16.51,76.7535,,,,,,,"OSM ID: 2585646473, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kurukunda (24X7) Primary Health Centre,16.6475,77.0429,,,,,,,"OSM ID: 2585646475, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kurukunda Health Sub Centre,16.6477,77.0427,,,,,,,"OSM ID: 2585646476, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Kyasapnalli Health Sub Centre,16.8347,77.0639,,,,,,,"OSM ID: 2585646478, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Laxmipur Health Sub Centre,16.5382,76.8021,,,,,,,"OSM ID: 2585646480, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Madhwar (24X7) Primary Health Center,16.6484,77.3394,,,,,,,"OSM ID: 2585646483, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Madhwara Health Sub Centre,16.6467,77.3379,,,,,,,"OSM ID: 2585646485, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Madnal Health Sub Centre,16.7779,76.8458,,,,,,,"OSM ID: 2585646487, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Madraki Health Sub Centre,16.8011,76.7777,,,,,,,"OSM ID: 2585646489, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Malagatti Health Sub Centre,16.6123,76.6558,,,,,,,"OSM ID: 2585646490, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Malhar (24X7) Primary Health Center,16.6251,77.1977,,,,,,,"OSM ID: 2585646492, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Malla B Health Sub Centre,16.7375,76.5637,,,,,,,"OSM ID: 2585646493, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Malla. B Primary Health Centre (24X7),16.734,76.5622,,,,,,,"OSM ID: 2585646494, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Malnoor Health Sub Centre,16.4498,76.4443,,,,,,,"OSM ID: 2585646496, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mangalura Health Sub Centre,16.5525,76.6377,,,,,,,"OSM ID: 2585646497, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Manjlapur Health Sub Centre,16.4209,76.5465,,,,,,,"OSM ID: 2585646499, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Maranala Health Sub Centre,16.3197,76.3503,,,,,,,"OSM ID: 2585646501, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Maternite Medicals,16.7050397,76.8449404,,,,,,,"OSM ID: 2934171353, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Meenasapura Health Sub Centre,16.7856,77.4088,,,,,,,"OSM ID: 2585646503, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Motnalli Health Sub Centre,16.9063,77.2168,,,,,,,"OSM ID: 2585646504, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mudnal (24X7) Primary Health Center,16.7809,77.1025,,,,,,,"OSM ID: 2585646506, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Mudnal PHC,16.7809078,77.1028053,,585202,,,,,"OSM ID: 7205437158, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mudnala Health Sub Centre,16.7816,77.1019,,,,,,,"OSM ID: 2585646508, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mudnura Health Sub Centre,16.6029,76.4869,,,,,,,"OSM ID: 2585646510, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mundaragi Health Sub Centre,16.7808,77.1839,,,,,,,"OSM ID: 2585646512, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Munira Bommanahalli Health Sub Centre,16.6524615,76.4242281,,,,,,,"OSM ID: 2585646482, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mushtura Health Sub Centre,16.6957,77.1683,,,,,,,"OSM ID: 2585646513, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Mylapura Health Sub Centre,16.7418,77.2429,,,,,,,"OSM ID: 2585646515, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Naganatagi Health Sub Centre,16.668,76.7663,,,,,,,"OSM ID: 2585646517, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Naganura Health Sub Centre,16.6876,76.6048,,,,,,,"OSM ID: 2585646520, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Naganuru Primary Health Centre (24X7),16.686927,76.605649,,585216,,,,,"OSM ID: 2585646519, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Naikal Health Sub Centre,16.7241,77.0641,,,,,,,"OSM ID: 2585646522, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Nandi Medical Stores,16.9283392,77.2162283,,,,,,,"OSM ID: 2632008811, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Nasalavai Health Sub Centre,16.6999,77.4469,,,,,,,"OSM ID: 2585646526, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,New Primary Health Center,16.5675681,76.9563632,,,,,,,"OSM ID: 3376096072, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,New Primary Health Center,16.5717954,76.9932641,,,,,,,"OSM ID: 3382350598, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,New Primary Health Center,16.534341,77.042783,,,,,,,"OSM ID: 3382375706, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Old PHC,16.6036885,76.8804223,,,,,,,"OSM ID: 2635030510, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,PHC Sub Centre,16.632383,76.8537891,,,,,,,"OSM ID: 2635030514, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,"PHC, Bendebomali",16.48133,77.166433,,585355,,,,,"OSM ID: 7205356378, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,"PHC, Gajarkot",,,,585214,,,,,"OSM ID: 771830890, Type: way"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,"PHC, Hayyala B",16.565728,76.956183,,585223,,,,,"OSM ID: 7205356319, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,"PHC, Yelheri",16.7309179,77.3269012,,585321,,,,,"OSM ID: 7205437179, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,DENTIST,Patil Dental Hospital,16.704331,76.8387726,,,,,,,"OSM ID: 8188025264, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Pet Ammapur Health Sub Centre,16.5333,76.6691,,,,,,,"OSM ID: 2585646528, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Petaammapura Primary Health Centre (24X7),16.533,76.6697,,,,,,,"OSM ID: 2585646530, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Pharmacy,16.7467604,77.1319082,,,,,,,"OSM ID: 2482233307, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Pharmacy,16.6044819,76.8823223,,,,,,,"OSM ID: 2635030506, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Pharmacy,16.631031,76.8521,,,,,,,"OSM ID: 2635030507, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Phc Hongera,16.8158369,77.1836841,,,,,,,"OSM ID: 8188036509, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Phc Madhwar,16.6491263,77.344328,,,,,,,"OSM ID: 8188036587, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,DENTIST,Plaza Dental Care,16.759042,77.1369188,,,,,,,"OSM ID: 8188025261, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Primary Health Center,16.6054006,76.8811663,,585323,,,,,"OSM ID: 2635030508, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Primary Health Center,16.5456026,76.8794802,,,,,,,"OSM ID: 2935115733, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Primary Health Center,16.5042295,76.9127055,,,,,,,"OSM ID: 2935374162, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Primary Health Center,16.5683954,76.9917209,,,,,,,"OSM ID: 3382350601, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Rajan Kollur Health Sub Centre,16.3749,76.4579,,,,,,,"OSM ID: 2585646533, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Rajanakolluru PHC,16.3734283,76.4539591,,585291,,,,,"OSM ID: 2585646535, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Rajapur Health Sub Centre,16.7282,76.7076,,,,,,,"OSM ID: 2585646537, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Ramasamudra Health Sub Centre,16.7727,77.2349,,,,,,,"OSM ID: 2585646539, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Rastapur Health Sub Centre,16.6321,76.8548,,,,,,,"OSM ID: 2585646541, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Rattal Health Sub Centre,16.5566,76.7669,,,,,,,"OSM ID: 2585646542, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Sagar  2 Health Sub Centre,16.627,76.8012,,,,,,,"OSM ID: 2585646544, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Sagar (24X7) Primary Health Centre,,,,,,,,,"OSM ID: 659011712, Type: way"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Sagar -1 Health Sub Centre,,,,,,,,,"OSM ID: 659011713, Type: way"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Saidapur Community Health Centre,16.5742,77.252,,,,,,,"OSM ID: 2585646556, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Saidapur Health Sub Centre,16.5742,77.2521,,,,,,,"OSM ID: 2585646560, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Samarth Kid Care Children Hospital,16.52656,76.757797,,,,,,,"OSM ID: 8188036637, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Savura  Health Sub Centre,16.6077,77.2013,,,,,,,"OSM ID: 2585646563, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Shahpur Taluka Hospital (FRU),16.6934861,76.8470134,,585223,,,,,"OSM ID: 2585646565, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shallagi Health Sub Centre,16.4607,76.7991,,,,,,,"OSM ID: 2585646567, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shattikera Health Sub Centre,16.6273,76.7368,,,,,,,"OSM ID: 2585646569, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Shifa Hospital,16.5328984,76.7704202,,,,,,,"OSM ID: 8188036630, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shiraval-A Health Sub Centre,16.8076,76.8852,,,,,,,"OSM ID: 2585646570, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shiraval-B Health Sub Centre,16.81,76.8879,,,,,,,"OSM ID: 2585646572, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shiravala (24X7) Primary Health Centre,16.8076,76.8851,,,,,,,"OSM ID: 2585646575, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Shiravala Government Hospital,16.807058,76.884722,,585223,,,,,"OSM ID: 7205437187, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shivpura Health Sub Centre,16.4309,77.2356,,,,,,,"OSM ID: 2585646580, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shorapur 1 Health Sub Centre,16.5261,76.7584,,,,,,,"OSM ID: 2585646584, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shorapur 2 Health Sub Centre,16.5227,76.7584,,,,,,,"OSM ID: 2585646589, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shorapur 3 Health Sub Centre,16.5256,76.7614,,,,,,,"OSM ID: 2585646594, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Shorapur Taluka Hospital (FRU),16.5246,76.7556,,,,,,,"OSM ID: 2585646598, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Shreyasa Mahila Hospital,16.6967974,76.844279,,,,,,,"OSM ID: 2933888290, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shrinivasapur Health Sub Centre,16.452,76.5253,,,,,,,"OSM ID: 2585646611, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Shrinivasapura Primary Health Centre (24X7),16.4474,76.5294,,,,,,,"OSM ID: 2585646613, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Siddhi Vinayak Hospital,16.704915,76.83866,,,,,,,"OSM ID: 8188036566, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Sinnur Hospital,16.700654,76.843264,,,,,,,"OSM ID: 2933888292, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Srinidhi Medical Stores,16.8650006,77.3928714,,,,,,,"OSM ID: 2529253609, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,T Wadagera Health Sub Centre,16.6782,76.9412,,,,,,,"OSM ID: 2585646615, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Tadibidi Health Sub Centre,16.6875,76.9831,,,,,,,"OSM ID: 2585646616, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Tanagundi  Health Sub Centre,16.7946,77.0554,,,,,,,"OSM ID: 2585646618, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Tangadagi Health Sub Centre,16.7917,76.9544,,,,,,,"OSM ID: 2585646620, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Tidibidi (24X7) Primary Health Centre,16.6876,76.9832,,,,,,,"OSM ID: 2585646622, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Tinthini Health Sub Centre,16.3836,76.6546,,,,,,,"OSM ID: 2585646624, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Tumkur Health Sub Centre,16.513,77.0879,,,,,,,"OSM ID: 2585646626, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Ukkinal Health Sub Centre,16.7187,76.6396,,,,,,,"OSM ID: 2585646628, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Ullesugur Health Sub Centre,16.6451,77.0811,,,,,,,"OSM ID: 2585646630, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,PHARMACY,Unnamed,16.7475766,77.1322497,,,,,,,"OSM ID: 2972974667, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Unnamed,16.7898444,77.1349248,,,,,,,"OSM ID: 6128130975, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Unnamed,16.7968569,77.098481,,,,,,,"OSM ID: 8188036518, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Unnamed,,,,,,,,,"OSM ID: 294285317, Type: way"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Unnamed,,,,,,,,,"OSM ID: 345172498, Type: way"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,DENTIST,Uppin Eye and Teeth Hospital,16.7005606,76.8442315,,Basaveshwar Chowk,,,,,"OSM ID: 2933889104, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Vajjal Health Sub Centre,16.477,76.5472,,,,,,,"OSM ID: 2585646631, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Vibhutinahalli Health Sub Centre,16.6615,76.8569,,,,,,,"OSM ID: 2585646635, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Wadagera Health Sub Centre,16.5875,77.0979,,,,,,,"OSM ID: 2585646639, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,HOSPITAL,Wadgera Government Hospital,16.5888792,77.0989852,,585355,,,,,"OSM ID: 2585646637, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Wanadurga (24X7) Primary Health Centre,16.6330298,76.6952852,,,,,,,"OSM ID: 2585646640, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Wanadurga Health Sub Centre,16.6322,76.6981,,,,,,,"OSM ID: 2585646642, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Wanadurga PHC,16.6325973,76.7009416,,585309,,,,,"OSM ID: 7205356357, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Warad Clinic,16.5707132,77.2530809,,,,,,,"OSM ID: 8187985883, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Yaddalli  Health Sub Centre,16.8372,77.1476,,,,,,,"OSM ID: 2585646644, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Yadlapura  Health Sub Centre,16.8777,77.3127,,,,,,,"OSM ID: 2585646648, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Yalagi Health Sub Centre,16.6854,76.5050773,,,,,,,"OSM ID: 2585646649, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Yalagi Primary Health Centre (24X7),16.6805,76.5094,,,,,,,"OSM ID: 2585646651, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,CLINIC,Yalasathi  Health Sub Centre,16.6839,77.3629,,,,,,,"OSM ID: 2585646653, Type: node"
HEALTHCARE_FACILITY,295,YADGIR,635,KARNATAKA,29,UNKNOWN,Yaragola PHC,16.9061422,77.064889,,585218,,,,,"OSM ID: 7205437151, Type: node"
