establishment_id,establishment_name,certificate_name,expiry_date
787,ASHA DIAGNOSTIC CENTRE,PCB Certificate,
788,VIGNESH DENTAL,Floor Plans,
788,VIGNESH DENTAL,Front View Photograph,
788,VIGNESH DENTAL,PCB Certificate,
788,VIGNESH DENTAL,Occupancy Certificate,
788,VIGNESH DENTAL,Fire Safety Certificate,
789,BASAVACHETAN MATERNITY AND FERTILITY CENTRE,Floor Plans,
789,BASAVACHETAN MATERNITY AND FERTILITY CENTRE,Front View Photograph,
789,BASAVACHETAN MATERNITY AND FERTILITY CENTRE,Occupancy Certificate,
789,BASAVACHETAN MATERNITY AND FERTILITY CENTRE,Fire Safety Certificate,15/08/2026
789,BASAVACHETAN MATERNITY AND FERTILITY CENTRE,PCB Certificate,15/08/2026
791,GUPTA CLINIC,Occupancy Certificate,
791,GUPTA CLINIC,Floor Plans,
791,GUPTA CLINIC,PCB Certificate,
791,GUPTA CLINIC,Front View Photograph,
791,GUPTA CLINIC,Fire Safety Certificate,
790,DHANAVANTRI SURGICAL NURSING HOME,Floor Plans,
790,DHANAVANTRI SURGICAL NURSING HOME,Occupancy Certificate,
790,DHANAVANTRI SURGICAL NURSING HOME,Front View Photograph,
790,DHANAVANTRI SURGICAL NURSING HOME,PCB Certificate,
790,DHANAVANTRI SURGICAL NURSING HOME,Fire Safety Certificate,
792,OSMAN EYE HOSPITAL,Floor Plans,
792,OSMAN EYE HOSPITAL,Front View Photograph,
792,OSMAN EYE HOSPITAL,Occupancy Certificate,
792,OSMAN EYE HOSPITAL,Fire Safety Certificate,
792,OSMAN EYE HOSPITAL,PCB Certificate,
793,SRI CHOWDESHWARI HEALTH CENTER,Front View Photograph,
793,SRI CHOWDESHWARI HEALTH CENTER,Floor Plans,
793,SRI CHOWDESHWARI HEALTH CENTER,Occupancy Certificate,
793,SRI CHOWDESHWARI HEALTH CENTER,PCB Certificate,30/06/2022
793,SRI CHOWDESHWARI HEALTH CENTER,Fire Safety Certificate,
794,DEEPAK NURSING HOME,Floor Plans,
794,DEEPAK NURSING HOME,Front View Photograph,
794,DEEPAK NURSING HOME,Occupancy Certificate,
794,DEEPAK NURSING HOME,Fire Safety Certificate,
794,DEEPAK NURSING HOME,PCB Certificate,
795,SPARSHA HEALTH CARE HOSPITAL,Floor Plans,
795,SPARSHA HEALTH CARE HOSPITAL,Front View Photograph,
795,SPARSHA HEALTH CARE HOSPITAL,Occupancy Certificate,
795,SPARSHA HEALTH CARE HOSPITAL,Fire Safety Certificate,
795,SPARSHA HEALTH CARE HOSPITAL,PCB Certificate,
796,SHREE CLINICAL LABORATORY,Floor Plans,
796,SHREE CLINICAL LABORATORY,Front View Photograph,
796,SHREE CLINICAL LABORATORY,Occupancy Certificate,
796,SHREE CLINICAL LABORATORY,Fire Safety Certificate,
796,SHREE CLINICAL LABORATORY,PCB Certificate,
797,Rani clinic,Front View Photograph,
797,Rani clinic,Floor Plans,
797,Rani clinic,Occupancy Certificate,
797,Rani clinic,Fire Safety Certificate,
797,Rani clinic,PCB Certificate,
798,RAMDURG DIAGNOSTIC CENTRE,PCB Certificate,
798,RAMDURG DIAGNOSTIC CENTRE,Floor Plans,
798,RAMDURG DIAGNOSTIC CENTRE,Front View Photograph,
798,RAMDURG DIAGNOSTIC CENTRE,Occupancy Certificate,
798,RAMDURG DIAGNOSTIC CENTRE,Fire Safety Certificate,
799,ASHWINI DIAGNOSTIC LABORATORY,Floor Plans,
799,ASHWINI DIAGNOSTIC LABORATORY,Front View Photograph,
799,ASHWINI DIAGNOSTIC LABORATORY,Occupancy Certificate,
799,ASHWINI DIAGNOSTIC LABORATORY,PCB Certificate,
799,ASHWINI DIAGNOSTIC LABORATORY,Fire Safety Certificate,
800,SHIROL HEALTH CARE A MULTISPECIALITY HOSPITAL,Floor Plans,
800,SHIROL HEALTH CARE A MULTISPECIALITY HOSPITAL,Occupancy Certificate,
800,SHIROL HEALTH CARE A MULTISPECIALITY HOSPITAL,Fire Safety Certificate,08/09/2027
800,SHIROL HEALTH CARE A MULTISPECIALITY HOSPITAL,PCB Certificate,16/07/2027
800,SHIROL HEALTH CARE A MULTISPECIALITY HOSPITAL,Front View Photograph,
801,MEDAX HOSPITALS GOTTIGERE LLP,Floor Plans,
801,MEDAX HOSPITALS GOTTIGERE LLP,Front View Photograph,
801,MEDAX HOSPITALS GOTTIGERE LLP,Occupancy Certificate,
801,MEDAX HOSPITALS GOTTIGERE LLP,Fire Safety Certificate,
801,MEDAX HOSPITALS GOTTIGERE LLP,PCB Certificate,
802,H K HOSPITAL,Floor Plans,
802,H K HOSPITAL,Front View Photograph,
802,H K HOSPITAL,Fire Safety Certificate,
802,H K HOSPITAL,PCB Certificate,
802,H K HOSPITAL,Occupancy Certificate,
803,SANJEEVINI NURSING HOME,Floor Plans,
803,SANJEEVINI NURSING HOME,Occupancy Certificate,
803,SANJEEVINI NURSING HOME,Front View Photograph,
803,SANJEEVINI NURSING HOME,PCB Certificate,
803,SANJEEVINI NURSING HOME,Fire Safety Certificate,23/12/2021
804,SUPRABATHA CLINIC,Floor Plans,
804,SUPRABATHA CLINIC,Front View Photograph,
804,SUPRABATHA CLINIC,Occupancy Certificate,
804,SUPRABATHA CLINIC,Fire Safety Certificate,
804,SUPRABATHA CLINIC,PCB Certificate,
805,NARAYANA CLINIC,Floor Plans,
805,NARAYANA CLINIC,Front View Photograph,
805,NARAYANA CLINIC,Occupancy Certificate,
805,NARAYANA CLINIC,Fire Safety Certificate,
805,NARAYANA CLINIC,PCB Certificate,
807,Sujatha Clinic,Floor Plans,
807,Sujatha Clinic,PCB Certificate,31/12/2025
807,Sujatha Clinic,Occupancy Certificate,
807,Sujatha Clinic,Front View Photograph,
807,Sujatha Clinic,Fire Safety Certificate,31/12/2025
806,NAVODAYA HOSPITAL AND REGIONAL TRAUMA CARE CENTER,Floor Plans,
806,NAVODAYA HOSPITAL AND REGIONAL TRAUMA CARE CENTER,Front View Photograph,
806,NAVODAYA HOSPITAL AND REGIONAL TRAUMA CARE CENTER,Occupancy Certificate,
806,NAVODAYA HOSPITAL AND REGIONAL TRAUMA CARE CENTER,Fire Safety Certificate,
806,NAVODAYA HOSPITAL AND REGIONAL TRAUMA CARE CENTER,PCB Certificate,
808,Kaira Ayurveda,Floor Plans,
808,Kaira Ayurveda,Front View Photograph,
808,Kaira Ayurveda,Occupancy Certificate,
808,Kaira Ayurveda,Fire Safety Certificate,
808,Kaira Ayurveda,PCB Certificate,
809,Duha Clinic,Floor Plans,
809,Duha Clinic,Front View Photograph,
809,Duha Clinic,Occupancy Certificate,
809,Duha Clinic,Fire Safety Certificate,15/07/2026
809,Duha Clinic,PCB Certificate,23/06/2026
810,HI TECH UNITY HOSPITAL,Front View Photograph,
810,HI TECH UNITY HOSPITAL,Fire Safety Certificate,
810,HI TECH UNITY HOSPITAL,Floor Plans,
810,HI TECH UNITY HOSPITAL,Occupancy Certificate,
810,HI TECH UNITY HOSPITAL,PCB Certificate,
811,Mahalaxmi clinical Laboratory,Floor Plans,
811,Mahalaxmi clinical Laboratory,Front View Photograph,
811,Mahalaxmi clinical Laboratory,Occupancy Certificate,
811,Mahalaxmi clinical Laboratory,Fire Safety Certificate,26/08/2026
811,Mahalaxmi clinical Laboratory,PCB Certificate,31/08/2023
812,UDOSHI HOSPITAL,Floor Plans,
812,UDOSHI HOSPITAL,Front View Photograph,
812,UDOSHI HOSPITAL,Occupancy Certificate,
812,UDOSHI HOSPITAL,Fire Safety Certificate,
812,UDOSHI HOSPITAL,PCB Certificate,
814,THE REHAB FOUNDATION REHABILITATION AND DE ADDICTION HALFWAY HOME,Floor Plans,
814,THE REHAB FOUNDATION REHABILITATION AND DE ADDICTION HALFWAY HOME,Front View Photograph,
814,THE REHAB FOUNDATION REHABILITATION AND DE ADDICTION HALFWAY HOME,Occupancy Certificate,
814,THE REHAB FOUNDATION REHABILITATION AND DE ADDICTION HALFWAY HOME,Fire Safety Certificate,
814,THE REHAB FOUNDATION REHABILITATION AND DE ADDICTION HALFWAY HOME,PCB Certificate,
815,SRI VINAYAKA HOSPITAL DAY CARE,Floor Plans,
815,SRI VINAYAKA HOSPITAL DAY CARE,Front View Photograph,
815,SRI VINAYAKA HOSPITAL DAY CARE,Occupancy Certificate,
815,SRI VINAYAKA HOSPITAL DAY CARE,Fire Safety Certificate,01/03/2022
815,SRI VINAYAKA HOSPITAL DAY CARE,PCB Certificate,07/07/2022
816,Acharya Sushrutha Health Care Pvt Ltd,Floor Plans,
816,Acharya Sushrutha Health Care Pvt Ltd,Front View Photograph,
816,Acharya Sushrutha Health Care Pvt Ltd,Occupancy Certificate,
816,Acharya Sushrutha Health Care Pvt Ltd,Fire Safety Certificate,
816,Acharya Sushrutha Health Care Pvt Ltd,PCB Certificate,
817,SRI MYLARA CLINIC,Floor Plans,
817,SRI MYLARA CLINIC,Front View Photograph,
817,SRI MYLARA CLINIC,Occupancy Certificate,
817,SRI MYLARA CLINIC,Fire Safety Certificate,31/03/2021
817,SRI MYLARA CLINIC,PCB Certificate,31/03/2021
819,kammachi clinic,Floor Plans,
819,kammachi clinic,Front View Photograph,
819,kammachi clinic,Fire Safety Certificate,
819,kammachi clinic,PCB Certificate,
819,kammachi clinic,Occupancy Certificate,
813,HKES S NIJALINGAPPA INSTITUTE OF DENTAL SCIENCES AND RESEARCH KALABURAGI,Floor Plans,
813,HKES S NIJALINGAPPA INSTITUTE OF DENTAL SCIENCES AND RESEARCH KALABURAGI,Front View Photograph,
813,HKES S NIJALINGAPPA INSTITUTE OF DENTAL SCIENCES AND RESEARCH KALABURAGI,Occupancy Certificate,
813,HKES S NIJALINGAPPA INSTITUTE OF DENTAL SCIENCES AND RESEARCH KALABURAGI,Fire Safety Certificate,
813,HKES S NIJALINGAPPA INSTITUTE OF DENTAL SCIENCES AND RESEARCH KALABURAGI,PCB Certificate,
818,Narayana Multispeciality Clinic,Front View Photograph,
818,Narayana Multispeciality Clinic,Floor Plans,
818,Narayana Multispeciality Clinic,Occupancy Certificate,
818,Narayana Multispeciality Clinic,Fire Safety Certificate,
818,Narayana Multispeciality Clinic,PCB Certificate,30/06/2022
820,POOJITHA DIAGNOSTIC CENTER & POLI CLINIC,Floor Plans,
820,POOJITHA DIAGNOSTIC CENTER & POLI CLINIC,Occupancy Certificate,
820,POOJITHA DIAGNOSTIC CENTER & POLI CLINIC,PCB Certificate,
820,POOJITHA DIAGNOSTIC CENTER & POLI CLINIC,Front View Photograph,
820,POOJITHA DIAGNOSTIC CENTER & POLI CLINIC,Fire Safety Certificate,
821,LOBOS MEDIHUB VALENCIA,Floor Plans,
821,LOBOS MEDIHUB VALENCIA,Front View Photograph,
821,LOBOS MEDIHUB VALENCIA,PCB Certificate,
821,LOBOS MEDIHUB VALENCIA,Fire Safety Certificate,
821,LOBOS MEDIHUB VALENCIA,Occupancy Certificate,
822,DENTAL CARE,Occupancy Certificate,
822,DENTAL CARE,PCB Certificate,
822,DENTAL CARE,Front View Photograph,
822,DENTAL CARE,Floor Plans,
822,DENTAL CARE,Fire Safety Certificate,
823,Mantras Advanced Aesthetic Clinicare Pvt Ltd,Floor Plans,
823,Mantras Advanced Aesthetic Clinicare Pvt Ltd,Front View Photograph,
823,Mantras Advanced Aesthetic Clinicare Pvt Ltd,Occupancy Certificate,
823,Mantras Advanced Aesthetic Clinicare Pvt Ltd,Fire Safety Certificate,
823,Mantras Advanced Aesthetic Clinicare Pvt Ltd,PCB Certificate,
824,SRI SAI RAM HOSPITAL,Floor Plans,
824,SRI SAI RAM HOSPITAL,Front View Photograph,
824,SRI SAI RAM HOSPITAL,Occupancy Certificate,
824,SRI SAI RAM HOSPITAL,Fire Safety Certificate,
824,SRI SAI RAM HOSPITAL,PCB Certificate,
825,JAGANNATHA HI TECH LAB,Floor Plans,
825,JAGANNATHA HI TECH LAB,Front View Photograph,
825,JAGANNATHA HI TECH LAB,Occupancy Certificate,
825,JAGANNATHA HI TECH LAB,Fire Safety Certificate,31/12/2030
825,JAGANNATHA HI TECH LAB,PCB Certificate,31/12/2030
826,AASARE NEURO SCIENCES AND ENT CARE CENTER,Front View Photograph,
826,AASARE NEURO SCIENCES AND ENT CARE CENTER,Occupancy Certificate,
826,AASARE NEURO SCIENCES AND ENT CARE CENTER,Floor Plans,
826,AASARE NEURO SCIENCES AND ENT CARE CENTER,PCB Certificate,
826,AASARE NEURO SCIENCES AND ENT CARE CENTER,Fire Safety Certificate,
827,VISHWAS HI TECH DAIGNOSTIC CENTER,Floor Plans,
827,VISHWAS HI TECH DAIGNOSTIC CENTER,Front View Photograph,
827,VISHWAS HI TECH DAIGNOSTIC CENTER,Occupancy Certificate,
827,VISHWAS HI TECH DAIGNOSTIC CENTER,Fire Safety Certificate,
827,VISHWAS HI TECH DAIGNOSTIC CENTER,PCB Certificate,
828,Kashyap Orthopaedic and Womens Clinic,Floor Plans,
828,Kashyap Orthopaedic and Womens Clinic,PCB Certificate,
828,Kashyap Orthopaedic and Womens Clinic,Front View Photograph,
828,Kashyap Orthopaedic and Womens Clinic,Fire Safety Certificate,
828,Kashyap Orthopaedic and Womens Clinic,Occupancy Certificate,
829,Akshaya Clinic,Floor Plans,
829,Akshaya Clinic,Front View Photograph,
829,Akshaya Clinic,Occupancy Certificate,
829,Akshaya Clinic,Fire Safety Certificate,22/04/2027
829,Akshaya Clinic,PCB Certificate,
830,VEMULA HEALTH CARE,Floor Plans,
830,VEMULA HEALTH CARE,Front View Photograph,
830,VEMULA HEALTH CARE,Fire Safety Certificate,
830,VEMULA HEALTH CARE,PCB Certificate,
830,VEMULA HEALTH CARE,Occupancy Certificate,
835,PRERANA HEALTH CARE,Fire Safety Certificate,
835,PRERANA HEALTH CARE,Floor Plans,
835,PRERANA HEALTH CARE,PCB Certificate,
835,PRERANA HEALTH CARE,Front View Photograph,
835,PRERANA HEALTH CARE,Occupancy Certificate,
836,MAGNA MULTISPECIALITY CLINIC,Front View Photograph,
836,MAGNA MULTISPECIALITY CLINIC,Occupancy Certificate,
836,MAGNA MULTISPECIALITY CLINIC,PCB Certificate,
836,MAGNA MULTISPECIALITY CLINIC,Floor Plans,
836,MAGNA MULTISPECIALITY CLINIC,Fire Safety Certificate,
837,TARA HOSPITAL,Floor Plans,
837,TARA HOSPITAL,Fire Safety Certificate,
837,TARA HOSPITAL,Front View Photograph,
837,TARA HOSPITAL,Occupancy Certificate,
837,TARA HOSPITAL,PCB Certificate,
838,SIMONS DIAGNOSTICS LAB,Floor Plans,
838,SIMONS DIAGNOSTICS LAB,Front View Photograph,
838,SIMONS DIAGNOSTICS LAB,Occupancy Certificate,
838,SIMONS DIAGNOSTICS LAB,Fire Safety Certificate,
838,SIMONS DIAGNOSTICS LAB,PCB Certificate,
840,Dr Vatsala Kamath Clinic,Front View Photograph,
840,Dr Vatsala Kamath Clinic,Occupancy Certificate,
840,Dr Vatsala Kamath Clinic,Fire Safety Certificate,
840,Dr Vatsala Kamath Clinic,PCB Certificate,
840,Dr Vatsala Kamath Clinic,Floor Plans,
841,Truptyayu Clinic,Floor Plans,
841,Truptyayu Clinic,Front View Photograph,
841,Truptyayu Clinic,Occupancy Certificate,
841,Truptyayu Clinic,Fire Safety Certificate,
841,Truptyayu Clinic,PCB Certificate,
843,MYSORE CLINIC,Floor Plans,
843,MYSORE CLINIC,Front View Photograph,
843,MYSORE CLINIC,Occupancy Certificate,
843,MYSORE CLINIC,Fire Safety Certificate,
843,MYSORE CLINIC,PCB Certificate,
842,Dr M D Sachidananda Murthy Memorial Hospital DHARANI,Floor Plans,
842,Dr M D Sachidananda Murthy Memorial Hospital DHARANI,Front View Photograph,
842,Dr M D Sachidananda Murthy Memorial Hospital DHARANI,Fire Safety Certificate,
842,Dr M D Sachidananda Murthy Memorial Hospital DHARANI,PCB Certificate,
842,Dr M D Sachidananda Murthy Memorial Hospital DHARANI,Occupancy Certificate,
844,Dr MURTHY MANJULA HOSPITAL,Floor Plans,
844,Dr MURTHY MANJULA HOSPITAL,Front View Photograph,
844,Dr MURTHY MANJULA HOSPITAL,Occupancy Certificate,
844,Dr MURTHY MANJULA HOSPITAL,Fire Safety Certificate,
844,Dr MURTHY MANJULA HOSPITAL,PCB Certificate,
845,AYURYOGA CLINIC,Floor Plans,
845,AYURYOGA CLINIC,Front View Photograph,
845,AYURYOGA CLINIC,Fire Safety Certificate,
845,AYURYOGA CLINIC,PCB Certificate,
845,AYURYOGA CLINIC,Occupancy Certificate,
847,CLASSIC CLINICAL LABORATORY,Floor Plans,
847,CLASSIC CLINICAL LABORATORY,Front View Photograph,
847,CLASSIC CLINICAL LABORATORY,Occupancy Certificate,
847,CLASSIC CLINICAL LABORATORY,Fire Safety Certificate,
847,CLASSIC CLINICAL LABORATORY,PCB Certificate,
846,BALAJI NURSING HOME,Occupancy Certificate,
846,BALAJI NURSING HOME,Floor Plans,
846,BALAJI NURSING HOME,Front View Photograph,
846,BALAJI NURSING HOME,Fire Safety Certificate,28/02/2022
846,BALAJI NURSING HOME,PCB Certificate,03/02/2025
848,POOJA POLYCLINIC,Occupancy Certificate,
848,POOJA POLYCLINIC,Floor Plans,
848,POOJA POLYCLINIC,Fire Safety Certificate,
848,POOJA POLYCLINIC,Front View Photograph,
848,POOJA POLYCLINIC,PCB Certificate,
849,ASHWINI CLINIC,Floor Plans,
849,ASHWINI CLINIC,Front View Photograph,
849,ASHWINI CLINIC,Occupancy Certificate,
849,ASHWINI CLINIC,Fire Safety Certificate,31/12/2022
849,ASHWINI CLINIC,PCB Certificate,
850,GAUTHAM CLINIC,Floor Plans,
850,GAUTHAM CLINIC,Front View Photograph,
850,GAUTHAM CLINIC,Occupancy Certificate,
850,GAUTHAM CLINIC,Fire Safety Certificate,
850,GAUTHAM CLINIC,PCB Certificate,
851,S S EYE AND CHILDREN CLINIC,PCB Certificate,
851,S S EYE AND CHILDREN CLINIC,Floor Plans,
851,S S EYE AND CHILDREN CLINIC,Front View Photograph,
851,S S EYE AND CHILDREN CLINIC,Occupancy Certificate,
851,S S EYE AND CHILDREN CLINIC,Fire Safety Certificate,
852,VIDHATHRI CLINIC,Floor Plans,
852,VIDHATHRI CLINIC,Front View Photograph,
852,VIDHATHRI CLINIC,Occupancy Certificate,
852,VIDHATHRI CLINIC,PCB Certificate,
852,VIDHATHRI CLINIC,Fire Safety Certificate,
853,Anands Diabetes And Multispeciality Care,Floor Plans,
853,Anands Diabetes And Multispeciality Care,Front View Photograph,
853,Anands Diabetes And Multispeciality Care,PCB Certificate,
853,Anands Diabetes And Multispeciality Care,Occupancy Certificate,
853,Anands Diabetes And Multispeciality Care,Fire Safety Certificate,
854,HAVERI HOSPITAL,Floor Plans,
854,HAVERI HOSPITAL,Front View Photograph,
854,HAVERI HOSPITAL,Occupancy Certificate,
854,HAVERI HOSPITAL,Fire Safety Certificate,
854,HAVERI HOSPITAL,PCB Certificate,
855,MALLIKARJUNA CLINIC,Floor Plans,
855,MALLIKARJUNA CLINIC,Front View Photograph,
855,MALLIKARJUNA CLINIC,Occupancy Certificate,
855,MALLIKARJUNA CLINIC,Fire Safety Certificate,
855,MALLIKARJUNA CLINIC,PCB Certificate,31/03/2023
856,RACHANA CLINIC,Floor Plans,
856,RACHANA CLINIC,Front View Photograph,
856,RACHANA CLINIC,Occupancy Certificate,
856,RACHANA CLINIC,Fire Safety Certificate,
856,RACHANA CLINIC,PCB Certificate,
857,Hande Clinic,Floor Plans,
857,Hande Clinic,Fire Safety Certificate,
857,Hande Clinic,PCB Certificate,
857,Hande Clinic,Occupancy Certificate,
857,Hande Clinic,Front View Photograph,
859,SHREE VINAYAKA CLINIC,Front View Photograph,
859,SHREE VINAYAKA CLINIC,Occupancy Certificate,
859,SHREE VINAYAKA CLINIC,Fire Safety Certificate,
859,SHREE VINAYAKA CLINIC,PCB Certificate,
859,SHREE VINAYAKA CLINIC,Floor Plans,
858,CITI HOSPITAL,Occupancy Certificate,
858,CITI HOSPITAL,Floor Plans,
858,CITI HOSPITAL,Front View Photograph,
858,CITI HOSPITAL,PCB Certificate,30/09/2022
858,CITI HOSPITAL,Fire Safety Certificate,22/12/2022
862,UPADHYAYA CLINIC,Front View Photograph,
862,UPADHYAYA CLINIC,Occupancy Certificate,
862,UPADHYAYA CLINIC,Fire Safety Certificate,
862,UPADHYAYA CLINIC,PCB Certificate,
862,UPADHYAYA CLINIC,Floor Plans,
863,V CARE DENTAL SPECIALITY CLINIC,Floor Plans,
863,V CARE DENTAL SPECIALITY CLINIC,Front View Photograph,
863,V CARE DENTAL SPECIALITY CLINIC,Occupancy Certificate,
863,V CARE DENTAL SPECIALITY CLINIC,Fire Safety Certificate,
863,V CARE DENTAL SPECIALITY CLINIC,PCB Certificate,
864,Manu Maternity & Children Clinic,Floor Plans,
864,Manu Maternity & Children Clinic,Front View Photograph,
864,Manu Maternity & Children Clinic,Occupancy Certificate,
864,Manu Maternity & Children Clinic,PCB Certificate,
864,Manu Maternity & Children Clinic,Fire Safety Certificate,
865,BALAJI CLINIC,Floor Plans,
865,BALAJI CLINIC,Front View Photograph,
865,BALAJI CLINIC,Occupancy Certificate,
865,BALAJI CLINIC,Fire Safety Certificate,31/12/2027
865,BALAJI CLINIC,PCB Certificate,31/12/2050
866,PARIVARTHANA SOCIAL SERVICES REHABILITATION AND TREATMENT CENTRE,Fire Safety Certificate,
866,PARIVARTHANA SOCIAL SERVICES REHABILITATION AND TREATMENT CENTRE,Occupancy Certificate,
866,PARIVARTHANA SOCIAL SERVICES REHABILITATION AND TREATMENT CENTRE,Floor Plans,
866,PARIVARTHANA SOCIAL SERVICES REHABILITATION AND TREATMENT CENTRE,Front View Photograph,
866,PARIVARTHANA SOCIAL SERVICES REHABILITATION AND TREATMENT CENTRE,PCB Certificate,
867,HARISH HANSAA HEALTH CARE AND RESEARCH CENTER,Fire Safety Certificate,
867,HARISH HANSAA HEALTH CARE AND RESEARCH CENTER,PCB Certificate,
867,HARISH HANSAA HEALTH CARE AND RESEARCH CENTER,Occupancy Certificate,
867,HARISH HANSAA HEALTH CARE AND RESEARCH CENTER,Front View Photograph,
867,HARISH HANSAA HEALTH CARE AND RESEARCH CENTER,Floor Plans,
868,Ashwini Hospital,Front View Photograph,
868,Ashwini Hospital,Floor Plans,
868,Ashwini Hospital,Occupancy Certificate,
868,Ashwini Hospital,Fire Safety Certificate,
868,Ashwini Hospital,PCB Certificate,
869,AKSHATHA CLINIC,Floor Plans,
869,AKSHATHA CLINIC,Front View Photograph,
869,AKSHATHA CLINIC,Occupancy Certificate,
869,AKSHATHA CLINIC,Fire Safety Certificate,
869,AKSHATHA CLINIC,PCB Certificate,
870,GADAG HOSPITAL,Floor Plans,
870,GADAG HOSPITAL,Front View Photograph,
870,GADAG HOSPITAL,Occupancy Certificate,
870,GADAG HOSPITAL,Fire Safety Certificate,26/11/2022
870,GADAG HOSPITAL,PCB Certificate,
871,HRUDAYA SUPERSPECIALITY HEART CARE CLINIC,Front View Photograph,
871,HRUDAYA SUPERSPECIALITY HEART CARE CLINIC,Occupancy Certificate,
871,HRUDAYA SUPERSPECIALITY HEART CARE CLINIC,PCB Certificate,
871,HRUDAYA SUPERSPECIALITY HEART CARE CLINIC,Floor Plans,
871,HRUDAYA SUPERSPECIALITY HEART CARE CLINIC,Fire Safety Certificate,
872,Krishna Clinic,Occupancy Certificate,
872,Krishna Clinic,PCB Certificate,
872,Krishna Clinic,Fire Safety Certificate,
872,Krishna Clinic,Front View Photograph,
872,Krishna Clinic,Floor Plans,
873,Health Care Clinical Lab,Floor Plans,
873,Health Care Clinical Lab,Front View Photograph,
873,Health Care Clinical Lab,Occupancy Certificate,
873,Health Care Clinical Lab,Fire Safety Certificate,
873,Health Care Clinical Lab,PCB Certificate,
874,MANYATA HOSPITAL,Floor Plans,
874,MANYATA HOSPITAL,Occupancy Certificate,
874,MANYATA HOSPITAL,Fire Safety Certificate,
874,MANYATA HOSPITAL,PCB Certificate,
874,MANYATA HOSPITAL,Front View Photograph,
875,SHRI CLINIC BADAMI,Floor Plans,
875,SHRI CLINIC BADAMI,Front View Photograph,
875,SHRI CLINIC BADAMI,Occupancy Certificate,
875,SHRI CLINIC BADAMI,Fire Safety Certificate,
875,SHRI CLINIC BADAMI,PCB Certificate,
876,NEGINAL HEALTH CARE CENTRE,Floor Plans,
876,NEGINAL HEALTH CARE CENTRE,Front View Photograph,
876,NEGINAL HEALTH CARE CENTRE,Occupancy Certificate,
876,NEGINAL HEALTH CARE CENTRE,PCB Certificate,
876,NEGINAL HEALTH CARE CENTRE,Fire Safety Certificate,
877,ALPHA EYE CENTRE,Floor Plans,
877,ALPHA EYE CENTRE,Fire Safety Certificate,
877,ALPHA EYE CENTRE,Front View Photograph,
877,ALPHA EYE CENTRE,PCB Certificate,
877,ALPHA EYE CENTRE,Occupancy Certificate,
878,SUDHA CLINIC,Floor Plans,
878,SUDHA CLINIC,Front View Photograph,
878,SUDHA CLINIC,Occupancy Certificate,
878,SUDHA CLINIC,Fire Safety Certificate,
878,SUDHA CLINIC,PCB Certificate,
879,KRISHNA CLINIC,Fire Safety Certificate,01/12/2029
879,KRISHNA CLINIC,Front View Photograph,
879,KRISHNA CLINIC,PCB Certificate,01/12/2029
879,KRISHNA CLINIC,Floor Plans,
879,KRISHNA CLINIC,Occupancy Certificate,
880,Kumar Lab,Floor Plans,
880,Kumar Lab,Front View Photograph,
880,Kumar Lab,Occupancy Certificate,
880,Kumar Lab,Fire Safety Certificate,
880,Kumar Lab,PCB Certificate,
881,MADILU CLINIC,Floor Plans,
881,MADILU CLINIC,Front View Photograph,
881,MADILU CLINIC,Occupancy Certificate,
881,MADILU CLINIC,Fire Safety Certificate,
